"path","status","category","rationale","presentInPreSealBaseline","acceptedCommitCandidate"
"verification/selection-exhaustive/evidence/AD/AD-005__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AD/AD-006__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AE/AE-001__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AF/AF-001__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AG/AG-001__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AG/AG-002__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AG/AG-003__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AG/AG-004__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AG/AG-005__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AG/AG-006__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AG/AG-007__IMPLEMENTED_WITH_LIMITATION.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AG/AG-008__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AG/AG-009__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AH/AH-001__INVALID_EXPECTED.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AH/AH-002__INVALID_EXPECTED.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AH/AH-003__INVALID_EXPECTED.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AH/AH-004__INVALID_EXPECTED.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AH/AH-005__INVALID_EXPECTED.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AH/AH-006__INVALID_EXPECTED.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AH/AH-007__INVALID_EXPECTED.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AH/AH-008__INVALID_EXPECTED.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AH/AH-009__INVALID_EXPECTED.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AH/AH-010__INVALID_EXPECTED.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AH/AH-011__INVALID_EXPECTED.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AH/AH-012__INVALID_EXPECTED.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AH/AH-013__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AH/AH-014__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AH/AH-015__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AH/AH-016__INVALID_EXPECTED.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AH/AH-017__INVALID_EXPECTED.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AH/AH-018__INVALID_EXPECTED.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AH/AH-019__INVALID_EXPECTED.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AI/AI-001__INVALID_EXPECTED.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AI/AI-002__INVALID_EXPECTED.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AI/AI-003__INVALID_EXPECTED.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AI/AI-004__INVALID_EXPECTED.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AI/AI-005__INVALID_EXPECTED.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AI/AI-006__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AJ/AJ-001__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AJ/AJ-002__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AJ/AJ-003__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AJ/AJ-004__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AJ/AJ-005__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AJ/AJ-006__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AJ/AJ-007__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AJ/AJ-008__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AK/AK-001__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AK/AK-002__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AK/AK-003__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AL/AL-001__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AL/AL-002__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AL/AL-003__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AL/AL-004__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AL/AL-005__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AM/AM-001__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AM/AM-002__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AM/AM-003__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AN/AN-001__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AN/AN-002__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AN/AN-003__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AN/AN-004__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AN/AN-005__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AN/AN-006__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AN/AN-007__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AN/AN-008__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AN/AN-009__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AN/AN-010__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AN/AN-011__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AN/AN-012__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AN/AN-013__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AO/AO-001__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AO/AO-002__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AO/AO-003__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AO/AO-004__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AP/AP-001__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AP/AP-002__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AP/AP-003__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AP/AP-004__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AP/AP-005__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AQ/AQ-001__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AQ/AQ-002__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AQ/AQ-003__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AQ/AQ-004__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AQ/AQ-005__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AR/AR-001__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AR/AR-002__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AR/AR-003__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AS/AS-001__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AS/AS-002__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AS/AS-003__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AS/AS-004__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AS/AS-005__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AS/AS-006__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AS/AS-007__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AT/AT-001__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AT/AT-002__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AT/AT-003__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AT/AT-004__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AU/AU-001__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AU/AU-002__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AU/AU-003__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AU/AU-004__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AU/AU-005__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-001-01__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-001-02__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-001-03__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-001-04__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-001-05__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-001-06__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-002-01__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-002-02__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-002-03__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-002-04__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-002-05__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-002-06__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-003-01__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-003-02__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-003-03__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-003-04__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-003-05__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-003-06__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-004-01__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-004-02__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-004-03__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-004-04__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-004-05__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-004-06__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-005-01__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-005-02__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-005-03__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-005-04__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-005-05__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-005-06__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-006-01__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-006-02__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-006-03__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-006-04__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-006-05__PASS.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-006-06__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/selection-exhaustive/evidence/AV/AV-007-01__EMPTY_VALID.png","M","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
