testId,category,query,priorFixture,priorExpectedClassification,applicability,executionStatus,sourceScanCount,sourceScanMembershipHash,screenshot,notes
"AW-007-006","AW","all","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","307345","9995b6d7acc8eaab70000a8949a72ef96070d799b7c7304e29e50f2b5285c68d","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-007-007","AW","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-007-008","AW","byres (polymer.protein within 4 of organic)","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-008-001","AW","chain A","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-008-002","AW","name CA","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-008-003","AW","resi 45","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-008-004","AW","organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-008-005","AW","solvent","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","6","ac4eb51c83dd565771f0514c9873aa089c0e45a0fada0db6ef4534b1e91654b8","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-008-006","AW","all","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","307345","9995b6d7acc8eaab70000a8949a72ef96070d799b7c7304e29e50f2b5285c68d","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-008-007","AW","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-008-008","AW","byres (polymer.protein within 4 of organic)","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-009-001","AW","chain A","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-009-002","AW","name CA","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-009-003","AW","resi 45","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-009-004","AW","organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-009-005","AW","solvent","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","6","ac4eb51c83dd565771f0514c9873aa089c0e45a0fada0db6ef4534b1e91654b8","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-009-006","AW","all","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","307345","9995b6d7acc8eaab70000a8949a72ef96070d799b7c7304e29e50f2b5285c68d","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-009-007","AW","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-009-008","AW","byres (polymer.protein within 4 of organic)","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-010-001","AW","chain A","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-010-002","AW","name CA","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-010-003","AW","resi 45","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-010-004","AW","organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-010-005","AW","solvent","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","6","ac4eb51c83dd565771f0514c9873aa089c0e45a0fada0db6ef4534b1e91654b8","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-010-006","AW","all","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","307345","9995b6d7acc8eaab70000a8949a72ef96070d799b7c7304e29e50f2b5285c68d","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-010-007","AW","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-010-008","AW","byres (polymer.protein within 4 of organic)","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AX-001","AX","select lig_test, organic; show sticks, lig_test","tests/fixtures/mini-protein.pdb","UNKNOWN_PROPERTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AX-002","AX","select pocket, byres (polymer.protein within 4.0 of organic); show sticks, pocket; color yellow, pocket","tests/fixtures/mini-protein.pdb","UNKNOWN_PROPERTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AX-003","AX","select a, chain A; show spheres, a; hide spheres, a; show sticks, a","tests/fixtures/mini-protein.pdb","UNKNOWN_PROPERTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AY-001","AY","select a, chain A; BADCOMMAND; color red, a","tests/fixtures/mini-protein.pdb","SYNTAX_ERROR","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AZ-001","AZ","model mini-protein.pdb and polymer.protein and chain A and (resn ALA or resn GLY or resn SER or resn THR) and not name H* and not solvent","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AZ-002","AZ","((polymer.protein and chain A) or (organic and elem O)) and not solvent","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AZ-003","AZ","not (not (not (not (not (not chain A)))))","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"B-001","B","model mini-protein.pdb","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"B-002","B","model mini-protein.pdb","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"B-003","B","model mini-protein.pdb or model mini-protein.pdb","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"B-004","B","model mini-protein.pdb and model mini-protein.pdb","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"B-005","B","not model mini-protein.pdb","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"B-006","B","byobject (model mini-protein.pdb and name CA)","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"BA-001","BA","select pocket, byres (polymer.protein within 4 of organic)","tests/fixtures/multistate.pdb","UNKNOWN_PROPERTY","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"BA-002","BA","rotate 15","tests/fixtures/multistate.pdb","COMMAND_HANDLED","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"BA-003","BA","pan 1","tests/fixtures/multistate.pdb","COMMAND_HANDLED","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"BA-004","BA","zoom 1","tests/fixtures/multistate.pdb","COMMAND_HANDLED","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"BA-005","BA","fit","tests/fixtures/multistate.pdb","COMMAND_HANDLED","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"BA-006","BA","center","tests/fixtures/multistate.pdb","COMMAND_HANDLED","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"BA-007","BA","orient","tests/fixtures/multistate.pdb","COMMAND_HANDLED","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"BA-008","BA","perspective","tests/fixtures/multistate.pdb","COMMAND_HANDLED","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"BA-009","BA","orthographic","tests/fixtures/multistate.pdb","COMMAND_HANDLED","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"BB-001","BB","select pocket, byres (polymer.protein within 4 of organic)","tests/fixtures/multistate.pdb","UNKNOWN_PROPERTY","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"BB-002","BB","show cartoon, all","tests/fixtures/multistate.pdb","COMMAND_HANDLED","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"BB-003","BB","show sticks, all","tests/fixtures/multistate.pdb","COMMAND_HANDLED","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"BB-004","BB","show surface, all","tests/fixtures/multistate.pdb","COMMAND_HANDLED","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"BB-005","BB","show mesh, all","tests/fixtures/multistate.pdb","COMMAND_HANDLED","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"BB-006","BB","show spheres, all","tests/fixtures/multistate.pdb","COMMAND_HANDLED","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"BB-007","BB","show lines, all","tests/fixtures/multistate.pdb","COMMAND_HANDLED","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"BB-008","BB","show sticks, all","tests/fixtures/multistate.pdb","COMMAND_HANDLED","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"BC-001","BC","select edit_target, index 2","tests/fixtures/r07-b2-topology.pdb","UNKNOWN_PROPERTY","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"BC-002","BC","remove index 2","tests/fixtures/r07-b2-topology.pdb","COMMAND_HANDLED","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"BC-003","BC","edit_test","tests/fixtures/r07-b2-topology.pdb","COMMAND_HANDLED","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"BC-004","BC","undo","tests/fixtures/r07-b2-topology.pdb","COMMAND_HANDLED","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"BC-005","BC","edit_test","tests/fixtures/r07-b2-topology.pdb","COMMAND_HANDLED","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"BC-006","BC","redo","tests/fixtures/r07-b2-topology.pdb","COMMAND_HANDLED","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"BC-007","BC","edit_test","tests/fixtures/r07-b2-topology.pdb","COMMAND_HANDLED","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"BD-001","BD","select one, chain A","tests/fixtures/mini-protein.pdb","UNKNOWN_PROPERTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"BD-002","BD","select two, organic","tests/fixtures/mini-protein.pdb","UNKNOWN_PROPERTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"BD-003","BD","save","tests/fixtures/mini-protein.pdb","COMMAND_HANDLED","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"BD-004","BD","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"BD-005","BD","open","tests/fixtures/mini-protein.pdb","COMMAND_HANDLED","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"BD-006","BD","one","tests/fixtures/mini-protein.pdb","UNKNOWN_NAME","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"BD-007","BD","two","tests/fixtures/mini-protein.pdb","UNKNOWN_NAME","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"BE-001","BE","polymer.nucleic","tests/fixtures/typed-nucleic.mmcif","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","206708","d3cc144495cca38375ab08bba51c00272ea337df5c24b294d427c521f11a9e9d","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"BE-002","BE","polymer.protein","tests/fixtures/typed-nucleic.mmcif","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","95280","aaad321cfbb8dc3954c7f5270406fd8e9b08ba29483469976afb574d24dba050","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"BE-003","BE","guide","tests/fixtures/typed-nucleic.mmcif","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","21574","23d0402a3801d874d02b152ef71bf364db58cdcd2abcda6c709b1baed32eb2bf","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"BE-004","BE","backbone","tests/fixtures/typed-nucleic.mmcif","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","197622","4c82558c85634ae641567a8a3c65938f4519f70fe0e894806463e8653c18e2bf","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"BE-005","BE","sidechain","tests/fixtures/typed-nucleic.mmcif","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"BE-006","BE","chain A","tests/fixtures/typed-nucleic.mmcif","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"BE-007","BE","resn DA+DT+DG+DC","tests/fixtures/typed-nucleic.mmcif","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"BE-008","BE","resn A+U","tests/fixtures/typed-nucleic.mmcif","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"C-001","C","chain A","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"C-002","C","not chain A","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"C-003","C","chain A or chain B","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"C-004","C","chain A and polymer.protein","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"C-005","C","chain ZZZ","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"C-006","C","chain A","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"C-007","C","chain a","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"D-001","D","resn ALA","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"D-002","D","resn GLY","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"D-003","D","resn TYR","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"D-004","D","resn ASP","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"D-005","D","resn ALA+GLY","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"D-006","D","polymer.protein and resn TYR","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"D-007","D","chain A and resn ASP","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"D-008","D","resn LIG","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"E-001","E","resi 45","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"E-002","E","resi 45+46","tests/fixtures/mini-protein.pdb","INVALID_VALUE","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"E-003","E","resi 40-50","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"E-004","E","chain A and resi 45","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"E-005","E","chain A and resi 40-50","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"E-006","E","resi 1","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"E-007","E","resi HETOM","tests/fixtures/mini-protein.pdb","INVALID_VALUE","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"F-001","F","name CA","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"F-002","F","name N","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"F-003","F","name C","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"F-004","F","name O","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"F-005","F","name CA+N+C+O","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"F-006","F","polymer.protein and name CA","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"F-007","F","chain A and name CA","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"F-008","F","resi 45 and name CA","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
